filename|text|speaker
alba/808.wav|And this tournament will travel.|alba
alba/2981.wav|But we have come under attack.|alba
alba/4015.wav|She may well have my husband and is welcome to him.|alba
alba/632.wav|We will be saying more about this in the next few days.|alba
alba/2762.wav|It's not what the people are looking for.|alba
alba/3533.wav|This has delighted relatives and medical carers.|alba
alba/254.wav|He is in Edinburgh to further his career and financial situation.|alba
alba/646.wav|I knew probably all of the families involved.|alba
alba/3915.wav|They did not know people were looking for them.|alba
alba/524.wav|It's early days but this will lead us to further action in the future.|alba
alba/2069.wav|That will have a major impact on the service.|alba
alba/2178.wav|But the result is simply a celebration of singing.|alba
alba/2159.wav|It's all been about the basics of the business.|alba
alba/2384.wav|I was criticised for taking matches to football grounds.|alba
alba/3056.wav|It is this poverty of expectation which has to be confronted.|alba
alba/2528.wav|Everyone had to play the game.|alba
alba/2311.wav|The players need to be big enough to cope with that.|alba
alba/2142.wav|The competition is surely a good sign for the club.|alba
alba/1698.wav|Then come two other questions.|alba
alba/846.wav|The staff are as good as any staff in the city.|alba
alba/2014.wav|That is the same for every player.|alba
alba/858.wav|Over the weekend, the Taliban was reporting that bin Laden had left the country.|alba
alba/3899.wav|At the moment, there is nothing apart from a horse and rider being involved.|alba
alba/1850.wav|We are acting as one.|alba
alba/2_194.wav|But there you are.|alba
alba/1602.wav|But what exactly is proportionate to this kind of operation?|alba
alba/1828.wav|Even before cause of death was established, the makers were covering themselves.|alba
alba/1944.wav|He believed it was part of his job to increase the atmosphere.|alba
alba/048.wav|I was not counting.|alba
alba/356.wav|We have been going for three years.|alba
alba/3440.wav|If we perform to the level we did against Dundee United, we certainly have a chance of doing this.|alba
alba/710.wav|The first try of the match was not long in coming either.|alba
alba/4031.wav|I think we will be here for the rest of the night.|alba
alba/834.wav|Three other people were treated for minor injuries.|alba
alba/2924.wav|There were so many homeless people, it was far worse than it is now.|alba
alba/1839.wav|They will get their attention.|alba
alba/3684.wav|And they did it the hard way.|alba
alba/1881.wav|That will continue.|alba
alba/3945.wav|David Bowie was a pioneer.|alba
alba/1521.wav|But opinion was divided.|alba
alba/237.wav|You could be in Glasgow.|alba
alba/3717.wav|He would be watching.|alba
alba/2112.wav|I think we can cause a surprise in the first division.|alba
alba/3808.wav|Sub Not Used, McLees.|alba
alba/1818.wav|The irony is that we will still be looking to these other nations in the future to remain competitive.|alba
alba/2344.wav|The diversity of the festival has been part of the success.|alba
alba/2031.wav|I am really enjoying being in the side.|alba
alba/3080.wav|Remarkably, he was not seriously injured.|alba
alba/1824.wav|There is absolutely no point.|alba
alba/3757.wav|Playing in Europe is always one of those things you want to be part of, and it's great to be back there again.|alba
alba/2967.wav|He is a man who has made a little talent, among the players available to him, go an awfully long way.|alba
alba/456.wav|Six minutes before half-time the second goal arrived and again it came from mister Wright.|alba
alba/3882.wav|No further information has been brought to the council's attention and no further discussions have taken place.|alba
alba/3260.wav|And it was also unexpected.|alba
alba/725.wav|It is premature to speculate on the impact.|alba
alba/3959.wav|They won the League Cup last season, they can play a bit and they have some very talented players.|alba
alba/1116.wav|I never want to have any children.|alba
alba/2065.wav|It is a new set-up which is going to work in a new way, a different way, a better way.|alba
alba/2757.wav|It doesn't appear to be anything too serious.|alba
alba/2_091.wav|He was right.|alba
alba/2_144.wav|I hope that is high on tonight's agenda.|alba
alba/3420.wav|We have other operations we see as more of a priority.|alba
alba/1_154.wav|It is to their credit that this has happened.|alba
alba/653.wav|I will not compromise on a lifetime commitment to improving safety.|alba
alba/1443.wav|Ministers were then said to have changed the requirements for the structure, with the building later having to be altered to accommodate four theatres instead of the planned two.|alba
alba/3197.wav|It shouldn't be centralised.|alba
alba/2406.wav|This is significant and welcome.|alba
alba/3078.wav|But there was a belief in our team that was not there in the past, and our supporters were right behind us.|alba
alba/2493.wav|Hang in there.|alba
alba/2242.wav|Jack Straw, the foreign secretary, said he was delighted Ms Ridley had been released from custody in Afghanistan, and could now be reunited with her family.|alba
alba/360.wav|But we're not against the way they are looking to develop.|alba
alba/1389.wav|The performers have to be vigilant about what is going on around them.|alba
alba/3917.wav|Perhaps that was their mistake.|alba
alba/339.wav|And he has a tale to tell.|alba
alba/1_191.wav|It's been a long wait.|alba
alba/3110.wav|The firepower of Croatia is too formidable and might have been too much for even the full squad to handle.|alba
alba/1_290.wav|I really need it.|alba
alba/057.wav|Delivery should only be made with the prior agreement of both parties.|alba
alba/3784.wav|What more could you ask for?|alba
alba/3340.wav|A spokesman for Scotland Yard said, The matter will now be considered to determine whether any further action is necessary.|alba
alba/3705.wav|The Government haven't taken up any of our suggestions.|alba
alba/227.wav|The other early issue for Mr McConnell is the future of the Higher Still reform.|alba
alba/2022.wav|The whole process of touring is rarely good for morale.|alba
alba/2684.wav|That much was obvious against the men from Anfield.|alba
alba/3434.wav|There was no denying that they played very well and are starting to be a very formidable side.|alba
alba/2266.wav|We have no comment.|alba
alba/3944.wav|Today, it is half that figure.|alba
alba/3583.wav|It is deeper than that.|alba
alba/816.wav|We will have to take our chances in Glasgow.|alba
alba/3862.wav|But we know it will work.|alba
alba/2323.wav|There is no such thing.|alba
alba/3429.wav|This problem is disappearing very, very fast.|alba
alba/2799.wav|They seem to bring their culture into rugby.|alba
alba/1406.wav|When she was told to report yesterday, there was no indication that anything was amiss.|alba
alba/2_251.wav|I am glad that justice has been done.|alba
alba/2617.wav|What is it that they actually test?|alba
alba/2710.wav|The work is largely self-contained and introspective.|alba
alba/1072.wav|That's the sort of game you want.|alba
alba/1127.wav|I am delighted with today's win.|alba
alba/2_216.wav|Now it won't happen.|alba
alba/2443.wav|However, we as players all have to put our hands up.|alba
alba/934.wav|In fact, it was only a couple of seasons ago.|alba
alba/3356.wav|The hours were in excess of what is accepted for drivers.|alba
alba/2_227.wav|He may have the room.|alba
alba/1189.wav|It has to be said this didn't go down well with the old boys.|alba
alba/1829.wav|We may not know much about it, but we do know what we like.|alba
alba/548.wav|The team has performed above all expectation.|alba
alba/306.wav|I think it is easier to make no comment on that.|alba
alba/1_101.wav|The acting left a lot to be desired.|alba
alba/1_131.wav|Next league matches, Aberdeen - Dundee United.|alba
alba/2_254.wav|This is the highlight of my career.|alba
alba/1306.wav|There are moments of silence.|alba
alba/3409.wav|Their loss is heartbreaking.|alba
alba/2882.wav|The rail users consultative committee for Scotland said the news was long overdue.|alba
alba/3234.wav|Ms Alexander said Scotland's Parliament could only succeed in partnership with business.|alba
alba/3146.wav|I've always intended to do that.|alba
alba/1402.wav|Who is in charge of getting medals at the Commonwealth Games?|alba
alba/2164.wav|The rest of the team has had eight weeks to prepare.|alba
alba/3861.wav|Now we have freedom of choice.|alba
alba/3930.wav|I just hope the situation can be resolved.|alba
alba/2225.wav|He is likely to be subjected to physical attack.|alba
alba/1_318.wav|I agree with Henrik.|alba
alba/2916.wav|What was it then?|alba
alba/3264.wav|They seem to be, anyway.|alba
alba/3306.wav|Any new deal would be nothing more than a change of name.|alba
alba/2463.wav|There was no question of hiding where the calls were coming from.|alba
alba/2793.wav|We know we can do it and we will do it.|alba
alba/511.wav|The country was at no less than a crossroads.|alba
alba/2687.wav|But it would contribute to the wider discussion about adoption policy and practice in Scotland which is currently taking place.|alba
alba/1_183.wav|They are worth enduring.|alba
alba/1799.wav|I think adrenaline would have got me through.|alba
alba/2607.wav|The worry is that they become another detention centre, which is really just the same as what we are living in just now.|alba
alba/1_253.wav|And here, as usual, is the rub.|alba
alba/1814.wav|This has been a devastating blow to me and my family.|alba
alba/3295.wav|A spokesman for South Lanarkshire Council confirmed the figures, but claimed there was no reason to believe they were misleading.|alba
alba/1190.wav|They came partly out of the family situation and partly out of the political situation.|alba
alba/842.wav|With things like this, honesty is always the best policy.|alba
alba/1_325.wav|They are just coming out of houses.|alba
alba/801.wav|They are then invited to return for the winter course.|alba
alba/260.wav|I can only go and give it my best shot.|alba
alba/1675.wav|I have beaten everyone in this division for five years and want to be remembered as a great champion.|alba
alba/831.wav|My father was a refugee and worked very hard for everything he had.|alba
alba/3549.wav|We've got the bronze.|alba
alba/3129.wav|Is that too long to wait to see if this process will work?|alba
alba/3058.wav|It says the procedures were not sufficiently clear.|alba
alba/2623.wav|It is fantastic to be back in Scotland.|alba
alba/3484.wav|Transport is a service which should be available seven days a week.|alba
alba/1137.wav|Design is very important to the people who use the centres.|alba
alba/2341.wav|I have always wanted to win this one, even more than the Open.|alba
alba/347.wav|Freezing it would be a cut in real terms.|alba
alba/1513.wav|That the violence was caused by the kick-off time is a popular scenario.|alba
alba/2_408.wav|I don't get excited about anything.|alba
alba/2_205.wav|However, we let them get back into the game.|alba
alba/3171.wav|But this is just the first step.|alba
alba/430.wav|To be on the tour was a dream come true.|alba
alba/1673.wav|He won all six of his cases, but he was not fulfilled by the job.|alba
alba/2_261.wav|They were our countrymen and our friends.|alba
alba/1_184.wav|And this one was the Devil.|alba
alba/265.wav|Nobody did in those days.|alba
alba/3637.wav|We are preparing a report with a view to presenting it soon to the procurator-fiscal.|alba
alba/2909.wav|The signs were not good for the visitors.|alba
alba/937.wav|The film was really good - it was so true.|alba
alba/2228.wav|English clubs are talking in a very inclusive manner about the British League, and it is obvious that they have a major part to play in the structure of any set-up.|alba
alba/832.wav|The Prime Minister has the numbers on his side.|alba
alba/3629.wav|Maybe it was a little bit of fighting with the older generation.|alba
alba/2_291.wav|They had a confession.|alba
alba/1302.wav|We were all very proud of McTaggart.|alba
alba/3139.wav|Audiences want to listen.|alba
alba/1378.wav|I have a good feeling about this.|alba
alba/2457.wav|Effectively a proposal has been made.|alba
alba/1_329.wav|There may be others.|alba
alba/2089.wav|I'm not disappointed in the crowd.|alba
alba/3835.wav|My sister-in-law has not been very well.|alba
alba/3461.wav|He also admitted being a senior member of Al Qaeda.|alba
alba/2675.wav|Contingency plans are being drawn up all the time for intervention in various parts of the world.|alba
alba/1856.wav|I know that he is a very big influence on their team and how they will play.|alba
alba/2_135.wav|I believe in the Union.|alba
alba/217.wav|An executive spokeswoman said it was aware of the recruitment and retention problems.|alba
alba/2720.wav|The balance was consequently altered.|alba
alba/884.wav|From the strikers to the midfielders the play was good.|alba
alba/2557.wav|Is he still determined to retire?|alba
alba/1317.wav|However, yesterday was undoubtedly the end of an era.|alba
alba/593.wav|Their lineout was never certain and their rucking indifferent.|alba
alba/3554.wav|We never got off the bus.|alba
alba/3210.wav|The playing was out of this world.|alba
alba/3721.wav|But we welcome this document.|alba
alba/1050.wav|He was said to be in a critical condition.|alba
alba/2033.wav|It was all a con.|alba
alba/2008.wav|We have no option but to go for it.|alba
alba/3185.wav|We would have to have security assurances from all the parties.|alba
alba/2_285.wav|He was jailed for five years.|alba
alba/897.wav|What kind of consultation is that?|alba
alba/1_227.wav|They were really unlucky in the end.|alba
alba/3383.wav|They want that school.|alba
alba/3682.wav|However, he said the three were determined to make the best of their holiday.|alba
alba/2_266.wav|It's almost the norm.|alba
alba/124.wav|He has told me that he would like to stay.|alba
alba/4043.wav|He believed he was in possession of information that should be in the public domain.|alba
alba/166.wav|The game was there to be won.|alba
alba/3160.wav|We have had a great season so far and maybe we need to change a few things.|alba
alba/278.wav|Does it make a profit?|alba
alba/1188.wav|He wasn't really doing anything, so he wanted out.|alba
alba/2009.wav|Boroughmuir deserved to triumph.|alba
alba/4004.wav|Which, to be fair, is probably about right.|alba
alba/2563.wav|I've heard this stuff about the markets.|alba
alba/1_179.wav|It is important for actors to reinvent themselves.|alba
alba/2_187.wav|Thousands of others have not been so fortunate.|alba
alba/624.wav|It is rather serious but hardly painting.|alba
alba/3008.wav|There are two ways of looking at it.|alba
alba/849.wav|It was not as if it was the first time that this had happened.|alba
alba/1325.wav|It can play around in your mind.|alba
alba/2054.wav|Don't you feel the pressure?|alba
alba/1236.wav|The relationship between us and them is at an all-time high.|alba
alba/2988.wav|That has been our whole season.|alba
alba/2704.wav|But contending is not winning.|alba
alba/1753.wav|I believe the commission is going to be the right direction.|alba
alba/1205.wav|That was provided by a loyal and progressive workforce.|alba
alba/2_302.wav|It's never happened before.|alba
alba/2366.wav|Certainly, European football would help us and hopefully that will happen next season.|alba
alba/3576.wav|He said he would need time to consider it.|alba
alba/012.wav|Throughout the centuries people have explained the rainbow in various ways.|alba
alba/496.wav|It could take some time.|alba
alba/3761.wav|My husband and the father of our four children was an innocent victim in this terrible tragedy.|alba
alba/3560.wav|They really had a go at us.|alba
alba/3635.wav|We are accountable, and therefore the criticism was acceptable.|alba
alba/002.wav|Ask her to bring these things with her from the store.|alba
alba/3251.wav|It was his decision.|alba
alba/3417.wav|Give our referees a break.|alba
alba/3645.wav|Also, he will be achieving his ambition to play in the Premiership.|alba
alba/893.wav|In a curious way it was emotional.|alba
alba/2250.wav|Their welfare is very important to us.|alba
alba/735.wav|However, there is no room for complacency.|alba
alba/2_364.wav|She would not like anyone to break down.|alba
alba/193.wav|There are only two ways it can be solved.|alba
alba/3796.wav|The hearing continues.|alba
alba/1962.wav|A spokeswoman for project managers Laing said, We have always been confident that Hyundai would be able to continue with the project.|alba
alba/2782.wav|The problem is worse in Scotland.|alba
alba/1186.wav|My brother has never been involved in any bad things.|alba
alba/2957.wav|Details of the mission the men were involved in was not revealed.|alba
alba/574.wav|He had succeeded in business and was enjoying life to the full.|alba
alba/799.wav|Others had lost it a little.|alba
alba/1034.wav|Tiger will really have to be on his game to have a chance.|alba
alba/1330.wav|I have to say that this decision is very welcome.|alba
alba/2190.wav|It is also a nuclear-capable state.|alba
alba/679.wav|Most importantly, she has made the decision not to be a victim.|alba
alba/2918.wav|We have to start off with the aggression we displayed in our last game against Germany.|alba
alba/1_414.wav|It wasn't about her singing, though.|alba
alba/3330.wav|It is a matter of having the chances to be there.|alba
alba/764.wav|He is absolutely destroyed.|alba
alba/1_393.wav|Well, it has.|alba
alba/300.wav|It doesn't matter what the value of the stock market is on a particular day, but what the value of the fund is at retirement.|alba
alba/2284.wav|In our last game, we did not do that.|alba
alba/1006.wav|Anyone can do the sums.|alba
alba/1_327.wav|We have a budget in March.|alba
alba/1304.wav|Nobody knows the future.|alba
alba/3998.wav|It has not.|alba
alba/3701.wav|This game is supposed to be a carnival, and that is what we are aiming for.|alba
alba/4017.wav|Or been as happy as he clearly is today.|alba
alba/2390.wav|The signs were there before the news.|alba
alba/3851.wav|There can only ever be one Greatest.|alba
alba/1916.wav|The executive has a duty to see that the issue is resolved.|alba
alba/1_053.wav|I was lucky before.|alba
alba/2_107.wav|Motorists will welcome this.|alba
alba/3498.wav|There is evidence to support this theory.|alba
alba/1_123.wav|The last time was a perfect example.|alba
alba/2_168.wav|I thought it was superb.|alba
alba/3986.wav|Do yourselves a favour.|alba
alba/2000.wav|She was afraid to go out.|alba
alba/1861.wav|People expect them to deliver the goods.|alba
alba/747.wav|There was plenty for the crowd to enjoy.|alba
alba/2971.wav|And it is that reputation which has been damaged.|alba
alba/1216.wav|No-one can take anything away from it.|alba
alba/1419.wav|They were not converting people.|alba
alba/874.wav|Someone has to speak their mind.|alba
alba/3054.wav|I can't believe it happened.|alba
alba/3678.wav|It was all out of the blue.|alba
alba/606.wav|Alloa have been forced to learn the hard way.|alba
alba/2696.wav|We were beaten by the better team on the day.|alba
alba/1_361.wav|Where are his symphonies and major concertos?|alba
alba/1959.wav|She was a lovely woman and was well respected in this community.|alba
alba/2_362.wav|It is the principle that counts.|alba
alba/1897.wav|That's what happens in that situation.|alba
alba/187.wav|It's hard to say.|alba
alba/2296.wav|Just wait and see.|alba
alba/4003.wav|It was much more deserving of an Oscar nomination than this one, but that is the way of the Academy.|alba
alba/793.wav|That was better.|alba
alba/2813.wav|Duffy was not being drawn on that.|alba
alba/3869.wav|They were a goal down with only injury-time remaining and they just wanted to get on with the game.|alba
alba/436.wav|On Sunday, the Foreign Secretary said nothing and kept out of the limelight.|alba
alba/1327.wav|There is nothing for them to come back to.|alba
alba/1979.wav|I thought he would be here from the off but we haven't seen him.|alba
alba/034.wav|Dale had never wanted a sister, he totally hated that silly little girl.|alba
alba/2756.wav|The stigma was there and they had to get rid of it.|alba
alba/737.wav|He said Mr Dewar had played the pivotal role in delivering devolution to Scotland.|alba
alba/1448.wav|Dependent on that decision could be the inclusion of Colin Cameron in the midfield.|alba
alba/3099.wav|That's because they want to be seen to be backing artistic endeavour.|alba
alba/2_063.wav|It was just a nightmare.|alba
alba/1043.wav|Its workforce is to be made redundant.|alba
alba/2948.wav|That would be most unhelpful as far as we would be concerned.|alba
alba/1831.wav|No way back in the tie and a long way back to Inverness.|alba
alba/1992.wav|Life is life.|alba
alba/287.wav|It is designed to ease congestion by getting more people out of their cars.|alba
alba/819.wav|Let's get to Murrayfield.|alba
alba/2_145.wav|I didn't know she could do that.|alba
alba/2_115.wav|Little Minnie has been very good to me.|alba
alba/3849.wav|This is a very important step for the club but it is also important for Scottish football.|alba
alba/2_416.wav|I believe we are prepared for this one.|alba
alba/885.wav|I was hoping to get the European record, but it was very hard.|alba
alba/746.wav|I get on him, he gets on me.|alba
alba/3239.wav|My preference is to see a doctor in France.|alba
alba/2398.wav|This was definitely not such an occasion.|alba
alba/2345.wav|Our competitive position is still extremely difficult.|alba
alba/1320.wav|Somebody did not want me to win this week.|alba
alba/461.wav|This is a man who has done it his way all right.|alba
alba/3049.wav|We are very confident about this week.|alba
alba/827.wav|It is good news for us.|alba
alba/3810.wav|It is my job.|alba
alba/3967.wav|Players have to accept this.|alba
alba/3513.wav|I knew it was a tough time for the Lions and a tough time for us.|alba
alba/971.wav|The arts and culture committee will make a final decision next Thursday.|alba
alba/1837.wav|The suspension of the head teacher has been lifted.|alba
alba/1752.wav|Confidence in the system is critical to its success.|alba
alba/3406.wav|I am sure that is true.|alba
alba/3035.wav|They don't just sit back and wait to be entertained.|alba
alba/1871.wav|We have to think of these three games in a week as a group.|alba
alba/1651.wav|He has not been named.|alba
alba/1759.wav|Information is power.|alba
alba/2093.wav|Mr Prescott has already been asked to clarify the details of Mr Evans's transfer to the cabinet office.|alba
alba/2550.wav|Stirling Council is also looking ahead to next year.|alba
alba/1_188.wav|It didn't come as any great surprise.|alba
alba/1_353.wav|We are right at the heart of Europe.|alba
alba/1_245.wav|There is great relief at this point.|alba
alba/1159.wav|Even though the show is seriously exacting, physically demanding.|alba
alba/364.wav|There is great potential on this river.|alba
alba/090.wav|It is heartbreaking to see the lack of a threat in behind.|alba
alba/2386.wav|Sadly, the game will never see his like again.|alba
alba/1_263.wav|I certainly thought we deserved to win today.|alba
alba/1_087.wav|There is little respect for him.|alba
alba/3376.wav|He was hitting me.|alba
alba/2857.wav|And if you were not there to witness it, then just believe me.|alba
alba/1573.wav|Were there a lot of my family in the crowd?|alba
alba/1_292.wav|The alliance said it may not wait.|alba
alba/940.wav|There is so little help for people in my position.|alba
alba/1919.wav|However, the organisers welcome the overall results and suggest the figures will improve in coming years.|alba
alba/2026.wav|This is good news for the local community and for Scotland.|alba
alba/361.wav|I was talking to a group of supporters before the Scotland-Estonia match on Saturday morning.|alba
alba/1230.wav|By Asda, if you really must know.|alba
alba/3800.wav|With my age and family circumstances it's going to be difficult for me to get a job.|alba
alba/1_234.wav|You look at that.|alba
alba/3551.wav|I think they have a good chance of reaching the semi-finals.|alba
alba/908.wav|But let's not forget the heroes of the event.|alba
alba/3203.wav|It remains a difficult situation for the coach and the player.|alba
alba/558.wav|She is now on the back benches.|alba
alba/872.wav|But the spokesman emphasised that their main desire was to return home as soon as possible.|alba
alba/2221.wav|The system is relatively simple.|alba
alba/162.wav|They have got nothing to do with the murder of Stephen Lawrence.|alba
alba/2481.wav|Now, however, she has accused the Tory Party of being racist, and irrelevant to Scotland's future.|alba
alba/1977.wav|But there is a point to it all.|alba
alba/3445.wav|The attack was condemned as outrageous by Jack Straw, the foreign secretary, who expressed his condolences to the relatives of the dead and injured.|alba
alba/2223.wav|That is a common cause and is obviously illegal.|alba
alba/2203.wav|I'm really looking forward to the start of the campaign.|alba
alba/1773.wav|This was never going to be an easy game for us.|alba
alba/3519.wav|Coaching is something that has been on my mind for years.|alba
alba/1557.wav|I want to fight for my place in the team.|alba
alba/2968.wav|It is in many ways a comforting view of the world.|alba
alba/1251.wav|He has changed my life for ever.|alba
alba/3060.wav|It's likely to be one of the people elected at this election.|alba
alba/3713.wav|We never thought we would go outside Ireland.|alba
alba/3443.wav|I'm just trying to see it and do it.|alba
alba/2636.wav|What are the barriers?|alba
alba/1_055.wav|I've got a family to think about.|alba
alba/3872.wav|They were not so much industrious as industrial.|alba
alba/1055.wav|The outcome is now in our own hands.|alba
alba/3164.wav|He also was in debt to drug dealers.|alba
alba/1_418.wav|I was on the point of suicide.|alba
alba/1182.wav|Yes, the very fabric of Murrayfield is being examined.|alba
alba/1825.wav|That is why the amount of days off for the players will be restricted.|alba
alba/1976.wav|The Tories insisted they were in favour of retaining the local police forces.|alba
alba/1207.wav|In turn, the firefighters angrily criticised the government for failing to meet their demands.|alba
alba/1935.wav|Ann Widdecombe has produced an extremely practical policy.|alba
alba/1_266.wav|He has never replied to our letter.|alba
alba/175.wav|On his reinstatement, the tribunal said the report which led to his dismissal had not been accepted by the court.|alba
alba/2545.wav|That is an area we have to examine.|alba
alba/2064.wav|There were unconfirmed reports that it was cannabis.|alba
alba/1_119.wav|Neither it is.|alba
alba/3961.wav|Any Time But Now would have been better.|alba
alba/1529.wav|A Strathclyde Police spokes-man confirmed they received a complaint from the teenager.|alba
alba/2809.wav|It just didn't happen for them today.|alba
alba/3447.wav|He certainly has the pace and talent to go at defenders, but like many of the other Hibs players, appears to be lacking in confidence at present.|alba
alba/1_164.wav|Could be an old Indian custom.|alba
alba/863.wav|It will be interesting to see who the new coach is.|alba
alba/3147.wav|Eight infected premises across Britain in a day is still a significant number.|alba
alba/3889.wav|I looked outside and our neighbour was outside on the ground.|alba
alba/2698.wav|The results were negative.|alba
alba/3779.wav|The Government would also be expected to contribute.|alba
alba/2_328.wav|Not many people like to do that.|alba
alba/1_273.wav|We are in a healthy position.|alba
alba/1_212.wav|It is that kind of movie.|alba
alba/1_368.wav|You have to be realistic.|alba
alba/1000.wav|There was no evidence that the terror was ending, he said.|alba
alba/1830.wav|It was a a rare event.|alba
alba/105.wav|I honestly don't like having to qualify.|alba
alba/3723.wav|There are no easy solutions to this problem.|alba
alba/3650.wav|She is very lucky.|alba
alba/1610.wav|I don't feel ashamed.|alba
alba/1840.wav|Yet this was but a brief interruption to the pattern which had been established.|alba
alba/1769.wav|The rest will be spent on health initiatives to be outlined in due course.|alba
alba/283.wav|A miracle occurred at Wimbledon yesterday.|alba
alba/1_265.wav|I did not feel the need.|alba
alba/1347.wav|On fuel, the Chancellor has a number of options.|alba
alba/662.wav|This is pretty special.|alba
alba/3857.wav|Also, it is the season of goodwill.|alba
alba/780.wav|But it was to no avail.|alba
alba/2834.wav|And, also, when he does not have the ball.|alba
alba/199.wav|This is a shattering blow to the community.|alba
alba/1748.wav|It had lasted exactly an hour.|alba
alba/3001.wav|Yet it is not really a sustainable contention.|alba
alba/3089.wav|Remarkably, this was an increase of optimism on his previous statements.|alba
alba/2_399.wav|So is that it, then?|alba
alba/1_112.wav|It is a challenge.|alba
alba/1422.wav|We will try and minimise the pain.|alba
alba/3381.wav|In Scotland, the good news is that devolution is delivering, Labour is delivering.|alba
alba/3400.wav|This time it was out of the blue.|alba
alba/1544.wav|That was a massive game for us.|alba
alba/3563.wav|However, Mr Scott said he is looking to get out.|alba
alba/3286.wav|He said it was for sale.|alba
alba/415.wav|That evidence is lacking.|alba
alba/2121.wav|Charles Kennedy called for legislation within the next year to clear the way for a referendum.|alba
alba/1_268.wav|We're not here to condemn.|alba
alba/2777.wav|There are two characters.|alba
alba/042.wav|Bruce was waiting at the door of the house, he was wearing his best wool coat with green piping at the collar.|alba
alba/063.wav|That was rather more additional borrowing than most outside forecasters expected.|alba
alba/3386.wav|It's a curious position to be in.|alba
alba/1087.wav|That was their strategy and they did a good job of it and they got away with it.|alba
alba/2417.wav|He conceded that the tide of opinion in Scotland had been in favour of a Scottish Parliament for decades.|alba
alba/1538.wav|Yesterday her family were too upset to speak.|alba
alba/2593.wav|We do what we can.|alba
alba/1_082.wav|She has been brilliant.|alba
alba/1686.wav|Where are the kids?|alba
alba/1736.wav|I cannot believe this is happening.|alba
alba/1484.wav|As we look towards the next stage of our development, we have got to come up against teams like this.|alba
alba/3980.wav|So far the signs are not encouraging.|alba
alba/2_397.wav|They know their son was murdered.|alba
alba/2_322.wav|In Scotland, that is the case.|alba
alba/703.wav|I think that's a bit of an invasion.|alba
alba/1_420.wav|That would be unsafe.|alba
alba/2483.wav|I suppose it is just one of those things, but it is very disappointing.|alba
alba/2_178.wav|That has got to stop.|alba
alba/2_132.wav|I had no chance.|alba
alba/3002.wav|Seven people were already in custody in France.|alba
alba/706.wav|I have seen it myself.|alba
alba/1_411.wav|Scotland will play its part.|alba
alba/1898.wav|This was very excellent.|alba
alba/3865.wav|He is to appeal.|alba
alba/1_088.wav|What on earth is wrong with you?|alba
alba/2351.wav|Much is being made of youth development.|alba
alba/1522.wav|We cannot relax.|alba
alba/2_035.wav|Mind the gap.|alba
alba/2_338.wav|He loved the moment.|alba
alba/2460.wav|They were detained and actually being held by officers at the time.|alba
alba/1_221.wav|So, we have to go back.|alba
alba/3182.wav|The prize is very great indeed and it is now in sight.|alba
alba/1805.wav|I was influenced by all of these things.|alba
alba/1099.wav|It came as a surprise to me and it was very disturbing.|alba
alba/2305.wav|The role was perfect for Russell.|alba
alba/1_409.wav|I am very angry about this.|alba
alba/1113.wav|The police have an awful lot to explain.|alba
alba/297.wav|But there is no doubt that it is the hottest potato in the West of Scotland.|alba
alba/2533.wav|If we had got a goal back, it would have been interesting.|alba
alba/2046.wav|There will be some exceptions to this.|alba
alba/3621.wav|Now it's happening once more for the man who makes his home in the mountains of Colorado.|alba
alba/1729.wav|It was supposed to look at the standard of behaviour of councillors.|alba
alba/3965.wav|We have made mistakes in the transfer market and people have been very quick to point that out.|alba
alba/2855.wav|The project was not included in yesterday's announcement by the Strategic Rail Authority.|alba
alba/2_305.wav|I look at it and buy it.|alba
alba/3625.wav|Hopefully, everything is for the best.|alba
alba/1094.wav|Clubs have a habit of raising them for important matches.|alba
alba/086.wav|The National Galleries of Scotland declined to comment on the artist's remarks.|alba
alba/1_110.wav|Thank you for your support.|alba
alba/1870.wav|America was too.|alba
alba/2171.wav|Five demonstrations have been planned for the capital.|alba
alba/906.wav|It isn't an issue.|alba
alba/1289.wav|He is very intelligent in the positions he takes up.|alba
alba/1291.wav|I just know the races ahead of me are very important.|alba
alba/3844.wav|We wish them a full and speedy recovery and our thoughts are with them and their families.|alba
alba/1622.wav|Gregor is one of those players who can play in a variety of positions.|alba
alba/3891.wav|It was a step up for a lot of players.|alba
alba/1058.wav|I think the strength of feeling is gathering momentum.|alba
alba/2_262.wav|She said recently.|alba
alba/3607.wav|Gets in the cross!|alba
alba/645.wav|I want to see evidence of significant progress.|alba
alba/3092.wav|But, honestly, we are at a very early stage in all of this.|alba
alba/3174.wav|Do Them In!|alba
alba/3755.wav|To us it shows a commitment to customer service.|alba
alba/3236.wav|It is too early to say if there is any substance to this.|alba
alba/3798.wav|He lost again when the case was taken to the House of Lords.|alba
alba/1750.wav|What was great about the programme was that it created the scenario of kids who didn't have to grow up.|alba
alba/3529.wav|Both are national treasures.|alba
alba/3477.wav|There are no men.|alba
alba/3805.wav|I am aware that somebody made a threat.|alba
alba/3410.wav|Our feelings are those of utter disbelief.|alba
alba/3613.wav|The club have accused the governing bodies of breaking the rules of natural justice and making an irrational decision.|alba
alba/2880.wav|Their defender certainly didn't do much.|alba
alba/2_252.wav|He was the best in the business.|alba
alba/128.wav|Many of the accidents which occurred at work could have been avoided.|alba
alba/1848.wav|The Government will just get on with the job of governing the country.|alba
alba/3314.wav|I'm sorry something like this had to happen.|alba
